Timestamp,Electricity demand [kWh],Heat demand [kWh],PV 1kWp 180Azim 40Tilt Clearsky [kW],PV 1kWp 180Azim 40Tilt Physical [kW],DAM Price [EUR/MWh],BM Down Price [EUR/MWh],BM Up Price [EUR/MWh],FCR-N Price [EUR/MW],FCR-D Up Price [EUR/MW],FCR-D Down Price [EUR/MW],Frequency [Hz],Carbon Emission Coefficient [kgCO2/kWh]
2020-01-01 00:00:00+00:00,10.56,85.0,0.0,0.0,28.45,28.45,34.0,58.226,42.049,0.0,49.96325,0.1140295
2020-01-01 01:00:00+00:00,10.62,82.0,0.0,0.0,27.9,27.9,34.0,58.214,42.723,0.0,49.9905,0.1147755
2020-01-01 02:00:00+00:00,10.56,80.0,0.0,0.0,27.52,27.52,34.0,58.188,42.039,0.0,50.02545,0.114442
2020-01-01 03:00:00+00:00,10.68,79.0,0.0,0.0,27.54,26.0,27.54,57.56,41.347,0.0,49.99715,0.115265
2020-01-01 04:00:00+00:00,10.74,78.0,0.0,0.0,26.55,25.0,26.55,54.821,41.636,0.0,49.982299999999995,0.12579
2020-01-01 05:00:00+00:00,30.3,78.0,0.0,0.0,25.83,24.0,25.83,44.77,40.054,0.0,49.98745,0.1290015
2020-01-01 06:00:00+00:00,33.72,139.0,0.0,0.0,25.07,24.0,25.07,33.538,21.09,0.0,49.98115,0.129069
2020-01-01 07:00:00+00:00,33.6,146.0,0.0,0.0,25.65,24.0,25.65,32.687,19.661,0.0,49.9871,0.130616
2020-01-01 08:00:00+00:00,33.24,142.0,0.15,0.0,26.15,25.0,26.15,32.832,19.161,0.0,49.976350000000004,0.13043
2020-01-01 09:00:00+00:00,33.24,140.0,0.28,0.02,26.77,25.0,26.77,32.847,19.211,0.0,49.96395,0.130578
2020-01-01 10:00:00+00:00,33.24,130.0,0.33,0.05,27.4,25.0,27.4,32.903,19.242,0.0,49.955149999999996,0.1301255
2020-01-01 11:00:00+00:00,33.3,135.0,0.27,0.03,28.08,28.08,28.08,32.214,18.759,0.0,50.00815,0.129606
2020-01-01 12:00:00+00:00,33.3,127.0,0.11,0.03,28.69,28.69,28.69,30.824,18.952,0.0,49.9829,0.129308
2020-01-01 13:00:00+00:00,33.6,130.0,0.0,0.0,29.37,29.37,29.37,32.304,18.541,0.0,49.94415,0.125774
2020-01-01 14:00:00+00:00,33.84,131.0,0.0,0.0,29.97,29.97,29.97,32.029,17.879,0.0,49.96775,0.1224109999999999
2020-01-01 15:00:00+00:00,33.78,139.0,0.0,0.0,30.46,30.46,30.46,31.4,17.859,0.0,49.9774,0.1213955
2020-01-01 16:00:00+00:00,33.78,132.0,0.0,0.0,30.39,30.39,33.5,32.168,17.923,0.0,50.0147,0.118818
2020-01-01 17:00:00+00:00,33.54,139.0,0.0,0.0,30.06,30.06,33.5,30.786,19.071,0.0,49.99905,0.1180259999999999
2020-01-01 18:00:00+00:00,22.62,137.0,0.0,0.0,29.38,29.38,29.38,30.647,18.57,0.0,49.9797,0.119535
2020-01-01 19:00:00+00:00,9.66,110.0,0.0,0.0,27.65,27.65,27.65,31.438,18.898,0.0,49.99635,0.121722
2020-01-01 20:00:00+00:00,9.72,62.0,0.0,0.0,27.33,27.33,27.33,32.507,23.89,0.0,49.98655,0.1195025
2020-01-01 21:00:00+00:00,9.66,69.0,0.0,0.0,25.88,25.0,25.88,37.226,30.303,0.0,50.037400000000005,0.1203685
2020-01-01 22:00:00+00:00,10.44,60.0,0.0,0.0,24.81,21.0,24.81,39.111,32.873,0.0,50.008449999999996,0.1221225
2020-01-01 23:00:00+00:00,10.62,75.0,0.0,0.0,12.07,12.07,12.07,57.088,41.207,0.0,50.0119,0.118891
2020-01-02 00:00:00+00:00,10.56,72.0,0.0,0.0,13.13,13.13,13.13,58.545,45.492,0.0,49.955650000000006,0.1196484999999999
2020-01-02 01:00:00+00:00,10.68,74.0,0.0,0.0,19.07,19.07,19.07,58.617,45.965,0.0,49.9637,0.113389
2020-01-02 02:00:00+00:00,10.56,74.0,0.0,0.0,21.12,21.12,21.12,58.447,45.979,0.0,49.99735,0.1118255
2020-01-02 03:00:00+00:00,10.56,73.0,0.0,0.0,24.29,22.73,24.29,57.983,45.484,0.0,49.9962,0.110191
2020-01-02 04:00:00+00:00,10.8,72.0,0.0,0.0,26.27,23.0,26.27,54.895,41.183,0.0,49.9829,0.1189815
2020-01-02 05:00:00+00:00,30.72,70.0,0.0,0.0,27.74,22.5,27.74,44.851,40.531,0.0,49.9808,0.120739
2020-01-02 06:00:00+00:00,35.58,126.0,0.0,0.0,28.39,22.28,28.39,35.44,17.041,0.0,49.9895,0.1183255
2020-01-02 07:00:00+00:00,36.96,136.0,0.0,0.0,29.37,22.5,29.37,34.467,16.359,0.0,49.97715,0.1192175
2020-01-02 08:00:00+00:00,37.86,137.0,0.14,0.0,29.95,23.0,29.95,32.803,15.631,0.0,49.93845,0.119362
2020-01-02 09:00:00+00:00,38.76,132.0,0.28,0.03,29.91,24.0,29.91,32.412,15.1,0.0,49.931200000000004,0.1198744999999999
2020-01-02 10:00:00+00:00,40.38,129.0,0.33,0.09,29.96,25.0,29.96,32.707,15.063,0.0,49.94605,0.119689
2020-01-02 11:00:00+00:00,40.56,132.0,0.27,0.2,29.94,25.0,29.94,34.406,14.845,0.0,49.974149999999995,0.1185484999999999
2020-01-02 12:00:00+00:00,41.16,126.0,0.11,0.05,29.94,25.0,29.94,34.193,15.607,0.0,49.94685,0.1193829999999999
2020-01-02 13:00:00+00:00,40.44,131.0,0.0,0.0,30.18,26.0,30.18,32.712,16.752,0.0,49.96155,0.1172119999999999
2020-01-02 14:00:00+00:00,39.06,120.0,0.0,0.0,30.96,26.0,30.96,32.686,16.746,0.0,49.9735,0.1160845
2020-01-02 15:00:00+00:00,39.3,122.0,0.0,0.0,31.2,27.5,31.2,32.647,16.851,0.0,50.0029,0.1154974999999999
2020-01-02 16:00:00+00:00,38.82,122.0,0.0,0.0,30.98,26.0,30.98,32.487,16.422,0.0,50.017250000000004,0.116163
2020-01-02 17:00:00+00:00,39.0,118.0,0.0,0.0,30.35,26.0,30.35,34.122,22.357,0.0,49.98755,0.1160785
2020-01-02 18:00:00+00:00,28.44,117.0,0.0,0.0,29.27,25.32,29.27,34.372,22.283,0.0,50.00875,0.118293
2020-01-02 19:00:00+00:00,15.48,96.0,0.0,0.0,28.17,20.25,28.17,35.261,22.943,0.0,50.02595,0.120671
2020-01-02 20:00:00+00:00,16.92,60.0,0.0,0.0,28.02,16.5,28.02,35.068,24.413,0.0,49.9885,0.117738
2020-01-02 21:00:00+00:00,19.98,60.0,0.0,0.0,27.69,16.5,27.69,39.172,31.443,0.0,50.01465,0.1163345
2020-01-02 22:00:00+00:00,22.74,57.0,0.0,0.0,24.39,15.0,24.39,39.86,31.971,0.0,50.0079,0.116973
2020-01-02 23:00:00+00:00,25.8,65.0,0.0,0.0,18.93,15.0,18.93,75.318,39.798,0.0,49.943200000000004,0.10328
2020-01-03 00:00:00+00:00,25.92,62.0,0.0,0.0,9.98,9.98,9.98,62.309,40.532,0.0,49.995850000000004,0.09928845
2020-01-03 01:00:00+00:00,16.68,66.0,0.0,0.0,1.53,1.53,1.53,61.635,40.704,0.0,50.013850000000005,0.099058
2020-01-03 02:00:00+00:00,13.92,66.0,0.0,0.0,0.14,0.14,0.14,61.766,40.934,0.0,50.01445,0.0982309
2020-01-03 03:00:00+00:00,15.24,64.0,0.0,0.0,0.85,0.85,0.85,60.909,41.039,0.0,49.9693,0.09839565
2020-01-03 04:00:00+00:00,20.04,64.0,0.0,0.0,9.92,9.92,9.92,68.769,42.785,0.0,49.9614,0.1082625
2020-01-03 05:00:00+00:00,31.38,61.0,0.0,0.0,24.48,22.0,24.48,53.812,42.221,0.0,49.9895,0.1137385
2020-01-03 06:00:00+00:00,36.54,107.0,0.0,0.0,26.68,22.0,26.68,39.28,18.913,0.0,49.9717,0.1139375
2020-01-03 07:00:00+00:00,37.92,122.0,0.0,0.0,28.12,24.0,28.12,37.642,17.474,0.0,49.9754,0.1153255
2020-01-03 08:00:00+00:00,38.46,123.0,0.14,0.0,28.58,25.58,28.58,35.25,13.358,0.0,49.98555,0.116699
2020-01-03 09:00:00+00:00,38.22,123.0,0.28,0.01,28.16,26.0,29.5,35.186,13.26,0.0,49.94255,0.1176085
2020-01-03 10:00:00+00:00,38.88,124.0,0.33,0.03,28.78,28.78,31.0,34.721,13.276,0.0,49.95555,0.115842
2020-01-03 11:00:00+00:00,41.82,125.0,0.27,0.02,28.31,28.31,31.0,33.649,13.213,0.0,49.9762,0.1149464999999999
2020-01-03 12:00:00+00:00,41.94,128.0,0.12,0.03,28.44,28.44,31.0,33.797,13.241,0.0,49.9827,0.11696
2020-01-03 13:00:00+00:00,41.04,123.0,0.0,0.0,28.96,28.96,28.96,33.316,13.199,0.0,50.0179,0.1139599999999999
2020-01-03 14:00:00+00:00,39.06,121.0,0.0,0.0,29.86,26.0,29.86,33.174,13.241,0.0,49.9698,0.1103315
2020-01-03 15:00:00+00:00,36.18,118.0,0.0,0.0,30.15,30.15,30.15,33.233,13.412,0.0,49.984300000000005,0.1107345
2020-01-03 16:00:00+00:00,34.08,115.0,0.0,0.0,30.07,30.07,30.07,32.97,13.442,0.0,49.95675,0.11463
2020-01-03 17:00:00+00:00,33.72,109.0,0.0,0.0,29.54,29.54,29.54,35.288,15.366,0.0,49.98415,0.1139845
2020-01-03 18:00:00+00:00,22.8,115.0,0.0,0.0,29.11,29.11,29.11,36.511,15.298,0.0,49.97575,0.116321
2020-01-03 19:00:00+00:00,9.6,96.0,0.0,0.0,27.91,27.91,27.91,36.827,15.287,0.0,49.9656,0.1202815
2020-01-03 20:00:00+00:00,9.66,58.0,0.0,0.0,27.03,27.03,27.03,40.972,19.329,0.0,49.9742,0.1177355
2020-01-03 21:00:00+00:00,9.6,59.0,0.0,0.0,25.7,25.7,25.7,52.494,26.962,0.0,49.9659,0.1179875
2020-01-03 22:00:00+00:00,10.2,61.0,0.0,0.0,22.04,22.04,26.0,70.714,27.277,0.0,49.9647,0.1198029999999999
2020-01-03 23:00:00+00:00,10.44,72.0,0.0,0.0,21.73,21.73,25.2,64.644,44.074,0.0,50.0012,0.10396185
2020-01-04 00:00:00+00:00,10.5,73.0,0.0,0.0,15.95,15.95,15.95,63.803,46.129,0.0,49.985699999999994,0.0887822
2020-01-04 01:00:00+00:00,10.44,69.0,0.0,0.0,16.23,16.23,16.23,63.605,46.182,0.0,49.94005,0.0880081
2020-01-04 02:00:00+00:00,10.44,64.0,0.0,0.0,6.45,6.45,29.0,64.414,46.179,0.0,49.905950000000004,0.0868144499999999
2020-01-04 03:00:00+00:00,10.5,66.0,0.0,0.0,3.83,3.83,31.0,64.451,46.129,0.0,49.958,0.08603865
2020-01-04 04:00:00+00:00,10.56,72.0,0.0,0.0,4.03,4.03,31.0,63.529,45.919,0.0,50.013549999999995,0.0840118
2020-01-04 05:00:00+00:00,30.0,72.0,0.0,0.0,4.04,4.04,31.0,57.37,47.935,0.0,49.99245,0.0963202
2020-01-04 06:00:00+00:00,33.54,125.0,0.0,0.0,19.07,19.07,30.7,43.767,27.663,0.0,49.949149999999996,0.11025345
2020-01-04 07:00:00+00:00,33.42,136.0,0.0,0.0,17.49,17.49,30.7,42.072,26.973,0.0,49.9707,0.114138
2020-01-04 08:00:00+00:00,33.3,141.0,0.14,0.0,24.18,24.18,31.0,38.109,23.464,0.0,49.9508,0.1152555
2020-01-04 09:00:00+00:00,33.24,137.0,0.28,0.04,24.94,24.94,31.0,36.204,21.926,0.0,49.9649,0.1144604999999999
2020-01-04 10:00:00+00:00,33.24,137.0,0.33,0.12,25.11,25.11,31.0,37.524,22.436,0.0,50.0248,0.1131384999999999
2020-01-04 11:00:00+00:00,33.3,136.0,0.27,0.27,24.94,24.94,30.7,36.118,22.483,0.0,50.0193,0.1152695
2020-01-04 12:00:00+00:00,33.18,137.0,0.12,0.12,24.95,24.95,30.0,35.857,19.944,0.0,50.0005,0.1155435
2020-01-04 13:00:00+00:00,33.36,136.0,0.0,0.0,25.25,25.25,30.0,35.816,19.749,0.0,49.958600000000004,0.113477
2020-01-04 14:00:00+00:00,33.66,130.0,0.0,0.0,26.33,26.33,30.0,36.125,20.097,0.0,49.96025,0.1143875
2020-01-04 15:00:00+00:00,33.6,136.0,0.0,0.0,27.36,27.36,31.5,36.712,20.186,0.0,49.92545,0.1139704999999999
2020-01-04 16:00:00+00:00,33.66,134.0,0.0,0.0,28.88,28.88,34.0,36.516,19.893,0.0,49.94625,0.1120585
2020-01-04 17:00:00+00:00,33.18,138.0,0.0,0.0,29.58,29.58,34.0,35.269,21.324,0.0,49.98895,0.1121055
2020-01-04 18:00:00+00:00,20.64,138.0,0.0,0.0,29.42,29.42,33.0,39.708,21.423,0.0,49.972699999999996,0.115107
2020-01-04 19:00:00+00:00,9.6,98.0,0.0,0.0,27.71,27.71,33.0,39.775,21.378,0.0,49.993849999999995,0.1177485
2020-01-04 20:00:00+00:00,9.66,66.0,0.0,0.0,27.4,27.4,27.4,41.839,24.722,0.0,49.95955,0.116852
2020-01-04 21:00:00+00:00,9.6,64.0,0.0,0.0,27.37,27.37,31.0,50.362,33.486,0.0,49.9763,0.1176785
2020-01-04 22:00:00+00:00,10.2,65.0,0.0,0.0,25.77,25.77,31.0,51.694,33.555,0.0,49.9731,0.123928
2020-01-04 23:00:00+00:00,10.44,76.0,0.0,0.0,26.65,26.65,34.21,55.49,43.011,0.0,49.9811,0.125396
2020-01-05 00:00:00+00:00,10.38,80.0,0.0,0.0,27.13,27.13,34.21,56.202,43.914,0.0,50.0423,0.127688
2020-01-05 01:00:00+00:00,10.38,78.0,0.0,0.0,27.11,27.11,32.0,55.978,44.394,0.0,50.00065,0.1298845
2020-01-05 02:00:00+00:00,10.38,73.0,0.0,0.0,27.42,27.42,27.42,55.939,44.338,0.0,49.98285,0.1315115
2020-01-05 03:00:00+00:00,10.38,78.0,0.0,0.0,28.06,28.06,28.06,55.974,43.587,0.0,49.9894,0.1310174999999999
2020-01-05 04:00:00+00:00,10.62,78.0,0.0,0.0,28.85,28.85,28.85,52.698,43.741,0.0,49.9923,0.1307829999999999
2020-01-05 05:00:00+00:00,29.7,77.0,0.0,0.0,29.26,29.26,29.26,43.168,43.698,0.0,50.00595,0.127555
2020-01-05 06:00:00+00:00,33.12,146.0,0.0,0.0,29.98,29.98,33.0,26.334,20.741,0.0,49.97135,0.1260255
2020-01-05 07:00:00+00:00,32.94,135.0,0.0,0.0,31.06,31.06,32.5,24.464,18.126,0.0,50.01505,0.124673
2020-01-05 08:00:00+00:00,32.76,145.0,0.14,0.0,31.18,31.18,34.5,21.615,15.205,0.0,49.937400000000004,0.1263105
2020-01-05 09:00:00+00:00,32.7,146.0,0.28,0.04,31.6,31.6,34.5,21.368,15.189,0.0,50.00865,0.1239089999999999
2020-01-05 10:00:00+00:00,32.7,148.0,0.33,0.12,31.55,27.0,34.0,21.614,15.192,0.0,50.0743,0.122938
2020-01-05 11:00:00+00:00,32.64,149.0,0.27,0.27,31.22,27.0,31.22,20.188,15.053,0.0,49.9762,0.121975
2020-01-05 12:00:00+00:00,32.58,151.0,0.12,0.12,30.93,27.0,30.93,20.13,14.835,0.0,49.98455,0.1201045
2020-01-05 13:00:00+00:00,32.64,149.0,0.0,0.0,30.67,27.0,30.67,20.102,14.835,0.0,49.9981,0.1163434999999999
2020-01-05 14:00:00+00:00,33.0,155.0,0.0,0.0,30.79,27.0,30.79,20.172,14.625,0.0,49.993900000000004,0.114291
2020-01-05 15:00:00+00:00,33.0,160.0,0.0,0.0,31.16,27.0,31.16,20.083,15.003,0.0,49.95805,0.112671
2020-01-05 16:00:00+00:00,33.0,162.0,0.0,0.0,31.53,28.0,31.53,21.158,15.008,0.0,49.974599999999995,0.112484
2020-01-05 17:00:00+00:00,33.0,162.0,0.0,0.0,31.1,28.0,31.1,26.009,18.223,0.0,49.98025,0.1129444999999999
2020-01-05 18:00:00+00:00,22.5,158.0,0.0,0.0,30.42,28.0,30.42,25.842,17.876,0.0,49.97215,0.114898
2020-01-05 19:00:00+00:00,9.54,123.0,0.0,0.0,29.87,26.29,29.87,26.051,18.058,0.0,49.98695,0.121251
2020-01-05 20:00:00+00:00,9.6,72.0,0.0,0.0,29.24,26.26,29.24,29.919,19.044,0.0,49.976,0.116245
2020-01-05 21:00:00+00:00,9.48,69.0,0.0,0.0,28.16,28.16,28.16,41.73,32.309,0.0,49.9892,0.114913
2020-01-05 22:00:00+00:00,10.26,69.0,0.0,0.0,26.68,26.68,26.68,42.303,32.163,0.0,49.99035,0.1193655
2020-01-05 23:00:00+00:00,10.38,84.0,0.0,0.0,26.42,26.42,26.42,55.17,47.537,0.0,49.97895,0.1186065
2020-01-06 00:00:00+00:00,10.38,83.0,0.0,0.0,26.5,26.5,26.5,57.668,46.278,0.0,50.0068,0.118721
2020-01-06 01:00:00+00:00,10.38,80.0,0.0,0.0,27.01,25.0,27.01,57.718,46.104,0.0,50.0663,0.108539
2020-01-06 02:00:00+00:00,10.32,80.0,0.0,0.0,27.06,24.0,27.06,57.715,45.89,0.0,50.03225,0.1057279999999999
2020-01-06 03:00:00+00:00,10.44,79.0,0.0,0.0,27.03,24.0,27.03,57.886,46.012,0.0,49.97205,0.106026
2020-01-06 04:00:00+00:00,10.5,72.0,0.0,0.0,27.62,25.2,27.62,52.886,45.999,0.0,49.9842,0.113292
2020-01-06 05:00:00+00:00,29.88,72.0,0.0,0.0,28.16,26.0,28.16,43.976,45.154,0.0,49.98825,0.1208855
2020-01-06 06:00:00+00:00,33.42,133.0,0.0,0.0,29.08,26.5,29.08,22.495,19.436,0.0,49.988150000000005,0.1200695
2020-01-06 07:00:00+00:00,33.42,150.0,0.0,0.0,29.73,26.5,29.73,21.973,18.503,0.0,49.98605,0.121738
2020-01-06 08:00:00+00:00,33.24,150.0,0.14,0.0,30.52,27.2,30.52,19.498,14.983,0.0,50.0092,0.1204155
2020-01-06 09:00:00+00:00,33.24,147.0,0.28,0.02,31.12,26.79,31.12,17.664,14.594,0.0,49.9844,0.1194795
2020-01-06 10:00:00+00:00,33.24,143.0,0.33,0.03,31.23,26.79,31.23,17.862,14.535,0.0,49.9379,0.1192965
2020-01-06 11:00:00+00:00,33.24,151.0,0.28,0.04,31.19,27.0,31.19,17.305,13.511,0.0,49.9704,0.119457
2020-01-06 12:00:00+00:00,33.24,150.0,0.12,0.08,31.08,27.0,31.08,17.268,13.37,0.0,49.97735,0.1200914999999999
2020-01-06 13:00:00+00:00,33.6,148.0,0.0,0.0,31.21,27.5,31.21,17.31,13.328,0.0,50.023,0.118702
2020-01-06 14:00:00+00:00,34.26,152.0,0.0,0.0,31.3,27.5,31.3,17.477,13.373,0.0,49.984899999999996,0.117046
2020-01-06 15:00:00+00:00,34.2,153.0,0.0,0.0,31.76,27.5,31.76,17.51,13.399,0.0,49.95205,0.1162335
2020-01-06 16:00:00+00:00,34.26,149.0,0.0,0.0,31.74,31.74,31.74,17.542,13.43,0.0,49.96965,0.110268
2020-01-06 17:00:00+00:00,33.6,146.0,0.0,0.0,31.31,31.31,31.31,18.327,15.771,0.0,49.99525,0.1050615
2020-01-06 18:00:00+00:00,23.1,143.0,0.0,0.0,30.95,27.0,30.95,18.38,15.886,0.0,50.0187,0.1060569999999999
2020-01-06 19:00:00+00:00,9.84,109.0,0.0,0.0,30.58,26.0,30.58,17.812,15.853,0.0,50.00071428571428,0.1101257142857142
2020-01-06 20:00:00+00:00,9.9,63.0,0.0,0.0,30.28,26.0,30.28,23.115,16.917,0.0,49.972950000000004,0.1081335
2020-01-06 21:00:00+00:00,9.9,64.0,0.0,0.0,29.46,26.8,29.46,40.304,31.754,0.0,50.0087,0.1105685
2020-01-06 22:00:00+00:00,10.5,63.0,0.0,0.0,28.19,26.0,28.19,41.188,32.644,0.0,50.007850000000005,0.114544
2020-01-06 23:00:00+00:00,10.74,69.0,0.0,0.0,27.16,27.16,27.16,51.142,45.145,0.0,50.0112,0.1166455
2020-01-07 00:00:00+00:00,10.74,69.0,0.0,0.0,27.08,23.9,27.08,50.849,42.703,0.0,50.00685,0.1201204999999999
2020-01-07 01:00:00+00:00,10.68,70.0,0.0,0.0,27.02,23.9,27.02,50.976,42.719,0.0,49.97755,0.1205305
2020-01-07 02:00:00+00:00,10.74,69.0,0.0,0.0,26.98,23.9,26.98,51.434,42.709,0.0,50.0156,0.119038
2020-01-07 03:00:00+00:00,10.74,70.0,0.0,0.0,27.18,24.36,27.18,51.488,43.154,0.0,50.0148,0.1169224999999999
2020-01-07 04:00:00+00:00,10.92,68.0,0.0,0.0,28.8,24.36,28.8,44.039,41.314,0.0,49.980399999999996,0.1083599999999999
2020-01-07 05:00:00+00:00,34.86,67.0,0.0,0.0,29.96,25.5,29.96,34.337,47.577,0.0,49.977,0.105468
2020-01-07 06:00:00+00:00,45.0,115.0,0.0,0.0,30.96,25.66,30.96,15.06,21.12,0.0,49.9878,0.102129
2020-01-07 07:00:00+00:00,51.84,129.0,0.0,0.0,31.15,26.0,31.15,15.089,19.465,0.0,49.981,0.1054115
2020-01-07 08:00:00+00:00,52.2,124.0,0.14,0.0,30.95,26.5,30.95,13.516,14.224,0.0,49.976350000000004,0.1031765
2020-01-07 09:00:00+00:00,51.84,120.0,0.28,0.01,30.7,26.5,30.7,13.508,13.769,0.0,49.947250000000004,0.103063
2020-01-07 10:00:00+00:00,54.24,118.0,0.33,0.01,30.57,26.5,30.57,13.468,13.804,0.0,49.9514,0.1033335
2020-01-07 11:00:00+00:00,54.24,118.0,0.28,0.02,30.48,27.3,30.48,13.462,13.276,0.0,49.94625,0.103693
2020-01-07 12:00:00+00:00,53.7,102.0,0.13,0.02,30.49,28.0,30.49,13.479,13.184,0.0,49.94845,0.1025355
2020-01-07 13:00:00+00:00,50.52,98.0,0.0,0.0,30.5,28.1,30.5,13.476,13.184,0.0,50.0047,0.09986395
2020-01-07 14:00:00+00:00,50.4,98.0,0.0,0.0,30.84,26.0,30.84,13.537,13.442,0.0,49.990050000000004,0.10035735
2020-01-07 15:00:00+00:00,46.74,101.0,0.0,0.0,30.71,25.5,30.71,13.481,13.509,0.0,49.998000000000005,0.1010595
2020-01-07 16:00:00+00:00,46.5,102.0,0.0,0.0,30.54,25.0,30.54,13.546,13.48,0.0,49.997,0.101917
2020-01-07 17:00:00+00:00,41.46,108.0,0.0,0.0,30.18,25.0,30.18,15.314,14.782,0.0,49.982299999999995,0.1025275
2020-01-07 18:00:00+00:00,24.9,108.0,0.0,0.0,29.46,25.0,29.46,15.327,14.943,0.0,50.00135,0.104426
2020-01-07 19:00:00+00:00,10.2,95.0,0.0,0.0,28.63,24.0,28.63,15.975,14.836,0.0,50.001549999999995,0.1087109999999999
2020-01-07 20:00:00+00:00,10.2,61.0,0.0,0.0,27.98,22.0,27.98,20.129,16.073,0.0,50.0024,0.11027
2020-01-07 21:00:00+00:00,10.08,63.0,0.0,0.0,26.93,20.5,26.93,36.161,29.537,0.0,50.01875,0.1092725
2020-01-07 22:00:00+00:00,10.86,63.0,0.0,0.0,24.21,17.0,24.21,36.145,30.253,0.0,49.9979,0.1106629999999999
2020-01-07 23:00:00+00:00,10.98,65.0,0.0,0.0,18.95,18.95,18.95,53.486,46.046,0.0,49.9878,0.1067005
2020-01-08 00:00:00+00:00,11.04,63.0,0.0,0.0,4.96,4.96,4.96,56.965,44.776,0.0,50.0152,0.1048315
2020-01-08 01:00:00+00:00,11.1,69.0,0.0,0.0,0.1,-0.1,0.1,57.739,44.526,0.0,50.01845,0.1065515
2020-01-08 02:00:00+00:00,10.98,64.0,0.0,0.0,0.11,-0.1,0.11,57.177,44.158,0.0,49.9547,0.107298
2020-01-08 03:00:00+00:00,10.98,67.0,0.0,0.0,1.75,-0.1,1.75,56.752,43.884,0.0,50.0075,0.1067505
2020-01-08 04:00:00+00:00,11.28,66.0,0.0,0.0,20.74,19.0,20.74,47.556,43.366,0.0,50.0054,0.104535
2020-01-08 05:00:00+00:00,36.18,67.0,0.0,0.0,25.57,20.0,25.57,33.117,40.117,0.0,49.989,0.1074059999999999
2020-01-08 06:00:00+00:00,45.96,111.0,0.0,0.0,26.99,24.4,26.99,15.778,18.893,0.0,49.98195,0.1076905
2020-01-08 07:00:00+00:00,49.02,121.0,0.0,0.0,27.34,25.5,27.34,15.774,15.87,0.0,49.9907,0.1116375
2020-01-08 08:00:00+00:00,53.46,115.0,0.14,0.0,27.24,25.0,27.24,13.494,12.504,0.0,50.0108,0.1138865
2020-01-08 09:00:00+00:00,53.88,125.0,0.28,0.0,27.25,25.0,27.25,13.555,12.479,0.0,49.99525,0.110828
2020-01-08 10:00:00+00:00,53.82,116.0,0.33,0.01,27.27,24.27,27.27,13.388,12.487,0.0,50.01465,0.1105119999999999
2020-01-08 11:00:00+00:00,54.84,95.0,0.28,0.01,27.29,24.2,27.29,13.325,12.489,0.0,50.0244,0.1110359999999999
2020-01-08 12:00:00+00:00,53.04,93.0,0.13,0.01,27.38,23.4,27.38,13.319,12.354,0.0,49.93215,0.111273
2020-01-08 13:00:00+00:00,54.78,91.0,0.0,0.0,27.65,24.38,27.65,13.477,12.36,0.0,49.9334,0.1103499999999999
2020-01-08 14:00:00+00:00,53.64,89.0,0.0,0.0,28.44,24.7,28.44,13.606,12.376,0.0,49.9399,0.107888
2020-01-08 15:00:00+00:00,50.04,91.0,0.0,0.0,28.88,25.7,29.1,13.114,12.415,0.0,49.9419,0.1064055
2020-01-08 16:00:00+00:00,49.32,91.0,0.0,0.0,29.02,29.02,29.1,13.341,12.422,0.0,49.9987,0.1052085
2020-01-08 17:00:00+00:00,46.92,91.0,0.0,0.0,28.95,24.38,28.95,15.535,13.933,0.0,50.0024,0.1054684999999999
2020-01-08 18:00:00+00:00,26.52,88.0,0.0,0.0,28.72,24.38,28.72,14.637,13.725,0.0,49.9616,0.108295
2020-01-08 19:00:00+00:00,10.26,76.0,0.0,0.0,27.33,24.38,27.33,15.205,14.821,0.0,49.973949999999995,0.111208
2020-01-08 20:00:00+00:00,10.2,54.0,0.0,0.0,27.06,24.4,27.06,18.521,16.86,0.0,49.96015,0.1130105
2020-01-08 21:00:00+00:00,10.2,56.0,0.0,0.0,26.27,26.27,26.27,31.747,28.054,0.0,49.9889,0.1147665
2020-01-08 22:00:00+00:00,10.98,56.0,0.0,0.0,24.29,24.29,24.29,33.577,28.888,0.0,49.98595,0.119241
2020-01-08 23:00:00+00:00,11.1,64.0,0.0,0.0,21.42,21.42,28.4,44.405,41.475,0.0,49.925850000000004,0.1188685
2020-01-09 00:00:00+00:00,11.04,65.0,0.0,0.0,20.56,20.56,28.4,44.002,37.421,0.0,49.9979,0.120118
2020-01-09 01:00:00+00:00,11.1,67.0,0.0,0.0,19.98,19.98,27.0,43.981,37.549,0.0,49.99825,0.1206045
2020-01-09 02:00:00+00:00,11.1,68.0,0.0,0.0,21.08,21.08,26.0,43.471,37.384,0.0,49.9386,0.1169694999999999
2020-01-09 03:00:00+00:00,11.04,68.0,0.0,0.0,23.33,23.33,26.0,43.833,37.305,0.0,49.98735,0.0987162
2020-01-09 04:00:00+00:00,11.22,69.0,0.0,0.0,26.24,26.24,26.24,40.764,35.978,0.0,49.9611,0.08494435
2020-01-09 05:00:00+00:00,34.98,68.0,0.0,0.0,26.6,26.6,29.0,26.309,37.352,0.0,49.96015,0.0829374
2020-01-09 06:00:00+00:00,47.4,127.0,0.0,0.0,27.7,27.7,33.47,16.346,19.689,0.0,49.94095,0.0816023
2020-01-09 07:00:00+00:00,51.54,133.0,0.0,0.0,28.25,28.25,36.0,16.208,19.505,0.0,49.9835,0.08423455
